age,education,marital_status,employment_type,employment_length_years,annual_income,credit_history_length,num_open_accounts,credit_limit,credit_utilization,existing_debt,num_late_payments_12m,num_credit_inquiries_6m,loan_amount_requested,home_ownership,purpose,default
39,masters,married,salaried,8.7,33017.27,16,6,12927.32,0.339,7957.55,0,1,6436.97,MORTGAGE,credit_card,0
21,bachelors,married,self_employed,0.0,,0,4,32240.69,0.108,15937.76,3,1,21546.46,RENT,debt_consolidation,1
47,high_school,single,retired,9.8,13747.0,26,6,9722.46,0.183,3576.53,1,0,5121.23,MORTGAGE,home_improvement,0
55,bachelors,divorced,unemployed,0.0,10490.25,31,4,5479.62,0.394,3521.02,4,3,816.98,OWN,debt_consolidation,1
35,masters,divorced,salaried,4.1,52308.91,15,5,15908.85,0.231,4110.82,0,0,18651.4,MORTGAGE,credit_card,0
38,bachelors,divorced,self_employed,3.2,20735.18,15,5,7964.71,0.386,3581.59,1,2,3517.64,OWN,home_improvement,0
38,masters,single,salaried,8.9,86674.3,16,2,43911.8,0.378,18157.81,0,1,5336.04,RENT,other,0
42,bachelors,single,salaried,8.1,62087.94,21,7,22305.17,0.054,5823.97,0,1,11113.92,MORTGAGE,debt_consolidation,0
40,high_school,single,salaried,11.2,18893.0,16,5,11807.0,0.769,12303.73,1,0,5255.72,MORTGAGE,debt_consolidation,1
49,high_school,married,self_employed,13.9,35867.82,28,6,24862.96,0.433,19348.59,1,0,3915.35,RENT,home_improvement,0
55,bachelors,single,salaried,16.2,69065.2,30,2,46807.15,0.355,19287.04,2,1,18289.96,MORTGAGE,credit_card,0
30,high_school,single,salaried,3.1,26723.47,10,3,15760.16,0.23,15379.04,0,2,6347.93,OWN,credit_card,1
36,bachelors,single,unemployed,0.0,13284.32,18,3,3542.49,0.432,5586.93,1,0,1038.0,MORTGAGE,home_improvement,1
51,masters,married,salaried,8.2,104056.2,28,1,74582.59,0.447,38123.27,0,0,23181.89,RENT,medical,0
23,bachelors,married,salaried,1.2,21888.58,1,3,11069.55,0.386,14201.87,0,1,7893.61,RENT,car,0
21,bachelors,married,salaried,0.0,32975.34,1,0,10947.44,0.6,9656.16,2,2,11808.87,RENT,debt_consolidation,1
43,bachelors,single,unemployed,0.0,,18,5,2030.13,0.299,3473.67,1,0,816.69,RENT,medical,0
46,high_school,divorced,self_employed,9.0,32722.36,26,7,14882.01,0.171,19355.98,0,3,3833.52,RENT,car,1
31,bachelors,married,self_employed,3.8,38654.3,7,5,18449.4,0.185,6144.03,0,1,5483.47,RENT,medical,0
33,bachelors,single,self_employed,2.8,41172.36,13,3,14934.27,0.668,14802.89,0,0,4919.72,RENT,home_improvement,1
31,bachelors,single,salaried,3.1,25478.03,10,5,4783.79,0.139,4752.36,0,1,9809.39,RENT,car,0
30,high_school,single,salaried,2.5,33187.09,11,2,12719.66,0.351,17323.48,2,0,11710.48,RENT,credit_card,0
48,masters,single,salaried,13.1,34999.68,23,3,15535.2,0.395,26313.73,0,2,5712.18,MORTGAGE,home_improvement,0
26,bachelors,married,salaried,1.8,22883.26,5,4,9461.26,0.123,3990.33,0,0,1588.36,RENT,other,0
37,high_school,widowed,unemployed,0.0,11084.58,15,1,2973.42,0.318,2690.33,0,0,3859.51,MORTGAGE,credit_card,0
29,masters,single,salaried,1.5,32476.46,10,3,6355.26,0.097,3147.75,2,1,4344.36,OWN,debt_consolidation,0
23,masters,married,retired,5.0,23007.44,0,3,5293.27,0.31,5712.75,0,0,6922.88,RENT,credit_card,0
50,bachelors,divorced,salaried,8.2,81992.89,26,8,36424.06,0.29,16292.02,1,0,9514.16,RENT,medical,1
34,bachelors,married,salaried,4.6,35960.81,9,1,9498.93,0.659,9261.46,2,1,8930.32,MORTGAGE,home_improvement,1
42,phd,single,salaried,7.0,98984.58,19,3,48068.29,0.12,11653.19,1,0,7266.82,RENT,home_improvement,0
22,masters,married,salaried,0.3,23167.72,0,2,5597.2,0.425,8076.68,1,1,1659.08,OWN,medical,0
31,bachelors,divorced,self_employed,5.2,30691.5,6,1,5491.95,0.754,11417.78,3,1,10156.59,MORTGAGE,car,0
49,bachelors,single,self_employed,15.6,54241.86,30,7,25498.39,0.071,8237.28,1,1,13967.13,MORTGAGE,other,0
71,high_school,married,salaried,24.9,29662.93,51,9,22319.41,0.22,7888.23,0,1,7125.24,RENT,debt_consolidation,0
21,high_school,married,retired,5.0,10477.19,0,2,2208.83,0.289,5380.81,1,0,868.62,MORTGAGE,home_improvement,0
38,high_school,married,unemployed,0.0,,20,5,2202.71,0.388,4830.55,0,0,2082.42,OWN,car,1
45,high_school,married,retired,7.2,20119.15,26,2,5521.74,0.331,10131.13,1,2,5304.92,MORTGAGE,debt_consolidation,0
33,bachelors,married,salaried,6.8,31867.26,11,4,18477.31,0.428,8745.91,1,2,3864.66,MORTGAGE,home_improvement,0
50,high_school,married,salaried,12.8,19495.97,29,6,11695.96,0.27,4151.46,2,0,5869.42,RENT,medical,1
30,masters,married,salaried,5.0,34904.67,5,2,12648.86,0.288,5016.56,3,0,11819.07,RENT,debt_consolidation,1
42,bachelors,married,salaried,7.4,25241.38,23,5,7888.96,0.308,6840.2,0,0,3435.43,RENT,debt_consolidation,0
34,bachelors,married,salaried,4.4,35246.51,9,2,11726.26,0.576,7449.66,0,1,11961.18,MORTGAGE,credit_card,0
55,high_school,single,unemployed,0.0,9744.4,35,10,6530.19,0.522,5139.96,3,1,626.54,MORTGAGE,debt_consolidation,0
32,bachelors,widowed,salaried,3.3,33414.44,9,6,7513.67,0.181,7839.62,1,1,1960.84,RENT,home_improvement,1
36,high_school,single,salaried,4.9,21535.48,18,4,13911.13,0.233,7432.52,0,1,7978.68,RENT,car,0
51,bachelors,single,unemployed,,6527.79,32,5,3085.64,0.372,2049.94,0,0,1186.99,OWN,credit_card,1
28,bachelors,single,salaried,2.5,53439.92,6,2,19370.25,0.599,25737.83,2,0,20736.32,RENT,credit_card,1
41,bachelors,divorced,retired,11.3,22482.27,16,6,11092.2,0.752,12006.36,1,0,7007.63,MORTGAGE,car,1
21,bachelors,married,salaried,0.0,25095.21,3,3,12544.93,0.321,5009.61,0,1,4098.67,RENT,medical,0
27,bachelors,married,self_employed,3.2,34144.55,8,2,19035.14,0.328,8124.52,1,1,7769.26,MORTGAGE,medical,0
45,masters,divorced,salaried,5.0,35054.65,25,5,19271.99,0.423,14022.07,1,0,9257.0,MORTGAGE,debt_consolidation,0
28,high_school,divorced,self_employed,2.9,44770.5,8,3,22230.26,0.204,19277.43,0,0,12529.44,MORTGAGE,credit_card,0
33,phd,married,salaried,4.7,41532.86,9,1,22929.72,0.041,5301.16,0,0,15527.14,RENT,other,0
46,bachelors,married,salaried,5.5,42054.43,27,4,21939.82,0.71,16730.82,2,1,9706.09,RENT,credit_card,1
33,bachelors,divorced,salaried,3.1,42151.16,10,6,19162.62,0.623,32623.68,1,0,8718.48,MORTGAGE,medical,1
50,bachelors,single,retired,10.9,32712.0,25,6,9685.58,0.315,6506.32,0,1,10969.65,MORTGAGE,home_improvement,0
43,bachelors,married,salaried,8.5,41514.83,19,4,18349.59,0.61,16701.01,1,1,6103.62,MORTGAGE,car,0
45,phd,married,unemployed,0.0,11272.4,20,11,5212.99,0.781,6157.85,1,0,2406.02,OWN,medical,0
55,high_school,married,self_employed,7.6,53624.89,31,5,16592.44,0.055,1476.3,0,0,16517.42,RENT,home_improvement,0
44,bachelors,single,self_employed,6.6,62934.2,26,3,45423.36,0.164,10400.44,0,0,4477.89,RENT,debt_consolidation,0
58,high_school,single,retired,9.5,34034.11,40,6,17138.56,0.051,6535.68,0,2,13388.12,OWN,medical,0
51,high_school,divorced,salaried,15.1,45370.46,26,2,26133.02,0.295,27987.96,1,1,17575.09,RENT,other,0
34,bachelors,single,self_employed,3.2,82883.4,15,3,27405.42,0.551,16778.12,1,1,6405.9,RENT,debt_consolidation,0
56,high_school,divorced,unemployed,0.0,10545.25,35,4,2980.51,0.255,3419.92,1,1,3499.43,MORTGAGE,debt_consolidation,1
43,masters,single,salaried,12.5,58358.17,19,1,23683.66,0.484,13036.97,0,0,20456.4,MORTGAGE,car,0
35,bachelors,married,retired,,31140.69,17,6,10550.36,0.447,7167.86,0,0,11836.59,RENT,credit_card,0
43,bachelors,married,salaried,5.4,73565.14,19,3,26447.53,0.357,12144.4,1,0,8426.68,RENT,car,0
53,high_school,married,self_employed,10.3,68903.15,30,7,24667.0,0.247,9695.24,3,1,7119.17,MORTGAGE,other,0
45,high_school,single,retired,13.0,18447.41,22,10,10854.24,0.159,6170.16,1,0,1442.74,OWN,credit_card,0
62,masters,single,self_employed,8.4,99376.66,39,7,81480.93,0.18,21277.35,2,1,5214.3,RENT,other,0
53,bachelors,married,salaried,9.8,69860.43,32,6,40405.48,0.145,33165.65,2,1,17255.11,RENT,debt_consolidation,0
46,high_school,married,salaried,11.6,35762.38,22,9,25321.88,0.374,10450.76,0,0,4303.73,OWN,debt_consolidation,1
28,high_school,married,salaried,3.3,,6,1,6758.09,0.345,3616.64,0,0,2385.7,MORTGAGE,debt_consolidation,0
38,high_school,single,salaried,5.3,21799.2,19,3,12200.39,0.642,12038.21,4,0,6194.4,MORTGAGE,credit_card,1
41,high_school,single,salaried,11.7,37059.23,21,4,9217.64,0.32,5024.13,1,3,12175.53,RENT,credit_card,1
48,masters,married,self_employed,8.3,,25,5,38237.65,0.296,13340.16,1,1,24123.41,MORTGAGE,other,0
48,bachelors,single,unemployed,0.0,9585.35,28,3,3192.64,0.47,5990.36,0,1,1699.18,MORTGAGE,debt_consolidation,0
42,bachelors,single,salaried,9.0,31542.05,23,1,14173.93,0.077,2677.02,0,3,6318.48,MORTGAGE,medical,0
41,masters,married,salaried,10.2,44066.55,23,4,30547.68,0.383,13230.85,1,0,15280.59,MORTGAGE,other,0
49,high_school,married,salaried,8.7,38478.85,29,5,13888.63,0.226,5580.33,0,0,9335.63,RENT,car,0
30,bachelors,single,salaried,3.0,44228.81,6,3,20465.4,0.409,11281.74,1,1,14749.0,OWN,other,1
60,bachelors,single,salaried,13.2,59897.62,39,7,53276.31,0.467,27757.98,1,3,20130.56,RENT,debt_consolidation,0
21,high_school,married,salaried,0.0,,0,7,7471.12,0.454,3836.32,2,0,1444.84,MORTGAGE,home_improvement,0
57,bachelors,divorced,salaried,,82433.16,36,9,43123.27,0.178,8400.09,0,0,28645.26,MORTGAGE,home_improvement,0
39,bachelors,single,salaried,8.9,102039.14,18,4,63453.51,0.398,26315.63,0,3,7330.38,RENT,car,1
52,bachelors,married,salaried,16.1,47727.16,31,5,19913.42,0.255,6571.32,1,0,10878.42,RENT,medical,0
44,bachelors,divorced,salaried,10.8,74578.64,19,3,48076.18,0.405,21969.99,1,1,5323.0,MORTGAGE,debt_consolidation,0
44,bachelors,widowed,self_employed,,36746.6,19,5,15260.08,0.448,10713.42,0,1,9215.34,OWN,debt_consolidation,0
47,bachelors,single,self_employed,10.5,72834.65,24,7,22631.93,0.165,11637.89,0,1,16637.38,RENT,credit_card,0
50,high_school,married,salaried,12.8,27756.51,30,4,19772.44,0.309,9516.9,0,0,6274.63,RENT,medical,0
36,high_school,married,salaried,2.3,26468.17,12,3,10910.44,0.387,14629.55,2,0,2567.16,RENT,debt_consolidation,1
52,bachelors,single,salaried,10.9,46863.4,30,4,31174.41,0.706,25000.58,0,3,8866.35,MORTGAGE,medical,1
27,high_school,married,salaried,1.0,12971.55,2,3,2115.78,0.372,5845.67,1,2,1832.3,MORTGAGE,debt_consolidation,1
40,masters,married,unemployed,0.0,6864.14,21,5,4800.38,0.579,10733.86,8,1,2199.67,RENT,credit_card,1
50,masters,single,self_employed,6.3,49127.56,31,7,26698.16,0.575,25474.38,3,0,8946.41,OWN,debt_consolidation,1
52,high_school,single,salaried,4.8,60434.06,28,4,40487.75,0.022,10218.53,0,2,22502.47,RENT,debt_consolidation,1
46,masters,divorced,unemployed,0.0,13075.83,23,4,6969.18,0.542,7851.79,0,1,3190.35,MORTGAGE,credit_card,1
35,bachelors,divorced,salaried,6.5,50723.68,11,5,16060.4,0.484,21486.17,0,0,5133.59,RENT,medical,0
51,high_school,single,self_employed,9.7,23207.16,26,6,8484.97,0.363,4079.39,1,0,3844.51,MORTGAGE,home_improvement,0
32,bachelors,married,salaried,2.0,,14,6,24905.95,0.508,17654.45,1,1,9890.22,MORTGAGE,car,1
61,bachelors,single,salaried,23.5,62056.96,39,8,31862.55,0.419,16714.15,1,1,17614.14,OWN,debt_consolidation,0
39,high_school,married,salaried,3.9,22491.49,19,1,7156.33,0.611,4761.44,1,1,8524.88,RENT,credit_card,1
22,high_school,divorced,salaried,0.4,43946.6,0,0,15032.18,0.33,15398.23,1,1,16903.19,MORTGAGE,debt_consolidation,0
26,high_school,single,self_employed,1.4,17657.11,3,3,6501.88,0.148,10804.91,0,0,1749.48,MORTGAGE,credit_card,0
41,high_school,single,self_employed,4.2,32816.65,19,5,15507.96,0.465,16430.77,0,2,2560.53,MORTGAGE,debt_consolidation,1
42,high_school,married,self_employed,8.0,85682.11,19,3,47417.62,0.088,5557.78,0,2,25609.49,MORTGAGE,home_improvement,0
64,bachelors,married,salaried,,38131.74,40,7,11977.78,0.354,8074.67,1,0,3998.51,MORTGAGE,debt_consolidation,0
28,high_school,married,self_employed,2.2,22946.92,4,3,7777.92,0.274,5115.79,1,0,4470.61,OWN,home_improvement,0
40,high_school,divorced,salaried,8.0,33764.54,22,5,17705.97,0.032,854.17,0,0,6807.5,MORTGAGE,debt_consolidation,0
27,high_school,divorced,retired,5.0,8786.42,4,5,2478.71,0.535,10024.13,2,2,3360.78,MORTGAGE,credit_card,1
34,masters,married,salaried,5.0,56372.5,11,3,19858.4,0.235,12942.41,1,0,5234.37,RENT,debt_consolidation,1
60,bachelors,single,self_employed,9.9,,35,4,25581.54,0.308,15647.45,1,2,8198.37,RENT,other,0
26,bachelors,married,salaried,2.3,31160.52,4,1,14421.64,0.197,3319.18,0,0,5771.28,MORTGAGE,car,0
47,bachelors,married,salaried,11.3,73632.22,23,2,19616.8,0.341,18526.66,1,0,21818.25,MORTGAGE,debt_consolidation,0
45,masters,single,self_employed,11.1,77158.65,27,3,24632.41,0.173,4997.46,0,1,4190.1,RENT,credit_card,0
40,bachelors,single,self_employed,5.8,43340.61,20,4,14652.54,0.295,7048.94,1,0,2758.42,OWN,home_improvement,0
46,high_school,single,salaried,14.3,31273.31,26,4,11004.11,0.665,8915.32,0,1,7367.61,OWN,home_improvement,0
26,high_school,single,self_employed,2.2,26609.84,2,2,6960.28,0.63,7034.88,1,0,6214.59,MORTGAGE,car,1
60,high_school,married,salaried,8.1,38033.16,41,4,22252.98,0.403,12054.46,0,0,7894.13,MORTGAGE,credit_card,0
63,bachelors,single,retired,24.7,33632.53,42,5,20759.07,0.146,10396.57,0,1,2576.3,RENT,car,0
41,high_school,married,salaried,8.1,40703.12,17,1,26731.49,0.177,7084.04,0,1,15061.65,MORTGAGE,debt_consolidation,0
69,high_school,single,salaried,22.3,44752.7,46,9,39742.14,0.397,19159.17,0,0,5203.62,MORTGAGE,medical,0
35,bachelors,widowed,salaried,4.4,47057.17,10,3,17738.34,0.395,8550.71,0,1,14502.83,OWN,car,1
45,bachelors,married,salaried,8.4,51616.82,23,4,19642.18,0.075,3194.69,0,1,8550.97,RENT,medical,1
57,bachelors,single,salaried,17.3,32765.91,36,5,13946.34,0.284,5134.74,1,3,4574.8,MORTGAGE,credit_card,1
34,bachelors,married,salaried,7.0,15980.9,13,3,3526.64,0.307,7688.18,3,1,6133.94,MORTGAGE,home_improvement,1
23,phd,married,salaried,1.2,46619.93,3,1,19082.12,0.493,12605.2,0,1,3850.04,RENT,medical,1
21,phd,married,salaried,0.0,35876.29,0,1,12285.18,0.637,10598.78,1,0,9248.74,MORTGAGE,home_improvement,1
65,masters,widowed,salaried,18.4,74248.08,45,6,48087.33,0.48,24475.71,1,0,6444.77,MORTGAGE,car,0
34,phd,married,self_employed,2.5,107201.08,16,4,46826.99,0.119,7667.61,0,0,19311.73,OWN,debt_consolidation,0
38,high_school,divorced,salaried,7.0,28194.19,15,2,15359.39,0.266,16735.97,1,0,1689.91,OWN,car,0
27,masters,single,salaried,1.5,46060.6,2,2,23909.2,0.433,16121.57,2,0,8107.65,OWN,debt_consolidation,0
51,high_school,married,retired,13.3,15350.28,26,5,10243.91,0.384,5876.62,0,1,3046.51,MORTGAGE,debt_consolidation,0
31,bachelors,single,salaried,3.0,40742.0,8,3,14947.16,0.076,10363.87,0,2,9618.37,RENT,debt_consolidation,0
34,bachelors,divorced,salaried,5.0,27531.47,12,2,12464.4,0.563,9558.22,0,2,5957.34,RENT,credit_card,1
44,high_school,single,retired,10.3,26537.97,22,6,11526.36,0.465,6295.29,0,1,1410.43,MORTGAGE,credit_card,0
27,phd,single,salaried,3.4,49764.11,3,2,15631.64,0.142,12023.07,0,1,6790.08,MORTGAGE,credit_card,0
38,high_school,widowed,self_employed,8.6,32370.82,19,3,17176.93,0.548,14713.67,0,1,2391.01,RENT,medical,1
57,masters,single,salaried,5.7,37140.35,38,6,15284.98,0.485,8926.08,1,2,11753.59,MORTGAGE,medical,0
45,bachelors,single,self_employed,5.3,29334.14,25,6,15008.52,0.586,13873.59,1,1,6652.17,MORTGAGE,other,1
42,high_school,married,salaried,11.4,40408.03,21,3,21926.3,0.465,18297.5,1,1,7919.77,RENT,debt_consolidation,0
43,bachelors,widowed,unemployed,0.0,15722.89,21,3,5343.47,0.394,11687.09,1,0,2129.15,RENT,other,1
35,high_school,married,self_employed,3.0,35259.33,10,2,8151.48,0.241,4390.6,1,0,10826.83,MORTGAGE,credit_card,0
64,masters,single,salaried,17.8,,43,10,39334.32,0.123,5737.9,0,2,15333.45,RENT,medical,0
30,phd,married,self_employed,3.7,56503.22,8,5,12329.1,0.38,10362.96,0,4,3618.43,MORTGAGE,credit_card,1
43,bachelors,married,salaried,11.0,39813.19,24,4,17405.3,0.243,17839.36,1,1,15707.67,MORTGAGE,credit_card,0
41,masters,widowed,salaried,10.3,41263.18,18,2,24205.76,0.181,5733.02,0,0,2093.98,RENT,debt_consolidation,0
52,high_school,married,salaried,14.1,23696.46,27,3,8180.18,0.272,26538.67,1,0,3501.11,RENT,credit_card,0
53,bachelors,married,salaried,15.1,30115.1,32,8,10517.2,0.432,9450.33,1,2,5653.59,RENT,home_improvement,0
40,high_school,married,self_employed,8.6,27654.44,17,1,13354.54,0.351,5311.73,0,0,3981.59,OWN,debt_consolidation,0
43,bachelors,married,retired,5.0,23780.56,22,6,13857.41,0.202,6357.67,1,0,8664.72,MORTGAGE,debt_consolidation,1
44,high_school,married,self_employed,10.5,23485.64,20,6,10699.42,0.326,31486.85,0,1,4421.74,MORTGAGE,debt_consolidation,0
21,bachelors,single,self_employed,0.0,30020.54,0,2,11116.23,0.659,13474.92,0,0,6338.95,MORTGAGE,credit_card,1
21,bachelors,single,self_employed,0.0,23680.18,0,3,10252.18,0.363,9220.18,0,0,1932.37,MORTGAGE,home_improvement,0
33,high_school,single,unemployed,0.0,3962.24,14,2,1913.11,0.091,1884.89,1,0,1382.46,MORTGAGE,credit_card,0
33,high_school,married,salaried,3.8,22720.53,10,1,13397.6,0.243,5487.57,0,0,6944.66,MORTGAGE,home_improvement,0
26,high_school,single,salaried,2.8,27072.61,4,1,12618.56,0.185,5599.11,2,2,5474.77,RENT,debt_consolidation,0
49,masters,single,salaried,7.1,47575.88,26,2,25012.99,0.328,11215.89,0,1,14290.5,RENT,debt_consolidation,0
40,high_school,divorced,salaried,6.8,53628.52,16,3,11864.48,0.519,7738.17,0,0,9597.48,RENT,car,0
37,high_school,single,salaried,2.9,37894.91,15,4,19120.67,0.405,8958.88,2,1,11777.54,MORTGAGE,car,0
25,masters,divorced,salaried,1.7,57387.05,5,2,24261.79,0.466,15031.52,0,1,19223.34,RENT,car,0
39,high_school,divorced,salaried,7.2,93350.63,21,2,45659.27,0.238,12984.3,0,0,5372.47,MORTGAGE,home_improvement,0
21,bachelors,married,retired,5.0,12605.31,0,4,5482.2,0.513,4973.71,2,1,4272.37,MORTGAGE,medical,1
38,bachelors,single,salaried,4.1,23439.7,15,2,4948.7,0.655,8770.85,0,0,3872.45,RENT,credit_card,1
41,bachelors,single,self_employed,7.4,33932.28,20,5,8703.06,0.533,9993.59,1,0,7651.27,MORTGAGE,debt_consolidation,0
43,bachelors,widowed,unemployed,0.0,10711.02,23,6,4850.77,0.143,1357.34,1,0,2110.98,OWN,home_improvement,0
21,high_school,divorced,salaried,0.0,25696.42,0,1,11865.87,0.303,6842.09,2,0,6730.18,RENT,other,1
43,high_school,widowed,self_employed,4.9,,24,4,17068.44,0.364,8494.85,0,0,4587.03,RENT,credit_card,0
28,bachelors,widowed,salaried,3.9,27713.29,4,2,6781.46,0.305,4727.54,0,1,4587.25,RENT,home_improvement,0
30,high_school,single,salaried,4.5,31128.14,9,3,18363.17,0.251,6065.74,1,2,4699.01,OWN,car,0
49,masters,married,retired,5.7,48664.98,31,9,28475.55,0.162,13431.18,1,0,19325.13,MORTGAGE,credit_card,0
64,bachelors,divorced,salaried,25.3,40879.27,45,14,17199.09,0.411,10013.68,2,2,10269.6,OWN,credit_card,0
41,bachelors,single,salaried,7.2,29318.85,20,4,8541.28,0.304,7749.9,2,0,2822.17,MORTGAGE,home_improvement,0
30,high_school,married,salaried,4.4,53567.49,9,2,21172.12,0.301,9894.46,1,2,6968.92,MORTGAGE,other,0
42,masters,single,salaried,8.3,36146.45,17,3,12837.12,0.376,6688.11,0,0,12304.73,RENT,car,0
51,bachelors,single,self_employed,14.8,,33,2,25522.04,0.341,11101.48,1,0,16302.52,OWN,debt_consolidation,0
47,bachelors,single,retired,11.7,22785.26,28,11,16829.59,0.358,11110.89,1,1,1142.7,RENT,home_improvement,0
73,bachelors,single,salaried,9.3,89490.37,51,3,35156.84,0.354,14854.75,0,1,15615.22,MORTGAGE,home_improvement,0
31,bachelors,married,salaried,5.6,30995.22,12,4,17247.72,0.31,7666.71,4,1,6769.38,OWN,debt_consolidation,0
43,bachelors,married,salaried,10.9,48108.37,22,5,22611.21,0.479,12763.03,0,0,4623.95,OWN,credit_card,0
59,bachelors,single,retired,9.5,18039.48,34,6,14852.83,0.669,10687.94,1,0,1380.13,OWN,home_improvement,1
58,bachelors,divorced,salaried,9.3,40469.27,38,3,35608.23,0.157,6970.91,1,1,10602.19,RENT,credit_card,0
21,high_school,divorced,salaried,0.0,24416.57,3,1,6366.5,0.315,4081.7,1,0,7308.42,RENT,debt_consolidation,0
40,high_school,single,self_employed,8.8,27856.63,16,4,9044.17,0.23,44859.76,3,1,3513.42,RENT,home_improvement,1
58,high_school,single,salaried,7.0,26171.43,37,3,12740.45,0.481,8067.73,0,0,5041.12,RENT,debt_consolidation,0
75,high_school,single,salaried,30.1,89518.09,55,7,77217.97,0.398,34434.43,1,1,34866.29,MORTGAGE,debt_consolidation,0
48,high_school,married,salaried,13.1,35754.52,28,4,24440.33,0.453,13154.05,0,2,6092.3,MORTGAGE,credit_card,0
36,masters,married,retired,8.9,39989.71,16,2,18421.09,0.49,17226.04,1,1,10447.61,RENT,debt_consolidation,0
28,bachelors,married,salaried,2.4,63171.25,5,1,20943.56,0.155,8911.7,0,0,14315.22,MORTGAGE,other,0
67,phd,single,salaried,8.7,66458.18,48,6,44105.11,0.453,20836.96,1,0,18444.05,RENT,credit_card,0
49,high_school,married,salaried,15.6,35437.83,26,5,13254.71,0.551,9707.68,1,1,3009.23,RENT,debt_consolidation,1
30,bachelors,widowed,salaried,4.6,34588.64,11,0,15140.11,0.051,3020.15,1,2,3241.12,RENT,credit_card,0
38,bachelors,single,self_employed,2.6,50217.2,20,0,32965.88,0.136,17725.92,1,0,14230.88,MORTGAGE,home_improvement,0
44,bachelors,married,salaried,8.9,62816.91,26,7,19767.87,0.41,11744.11,0,0,16882.79,OWN,car,0
47,bachelors,single,salaried,4.0,62452.44,25,3,19331.37,0.386,10114.77,1,1,6847.93,RENT,debt_consolidation,0
29,bachelors,single,salaried,2.5,42503.0,4,1,19507.04,0.448,15836.96,2,0,14723.9,OWN,credit_card,1
33,bachelors,married,retired,6.5,17477.59,8,3,5653.59,0.715,7235.62,1,1,945.56,MORTGAGE,credit_card,0
21,masters,married,unemployed,0.0,9074.49,2,1,2262.09,0.318,3701.52,1,0,1718.59,MORTGAGE,medical,1
52,bachelors,married,retired,16.5,16858.92,29,6,4969.29,0.45,8198.71,1,0,1800.21,MORTGAGE,credit_card,0
36,phd,single,retired,6.0,39647.55,16,2,22232.81,0.353,9285.78,0,0,15745.56,RENT,debt_consolidation,0
46,masters,married,self_employed,12.5,140479.57,24,3,56250.87,0.658,42446.57,2,4,7519.64,RENT,credit_card,1
57,bachelors,single,salaried,13.3,55551.81,37,6,17504.03,0.553,13252.57,1,1,13066.16,OWN,home_improvement,1
43,high_school,married,self_employed,8.3,60066.14,19,6,14593.19,0.469,13967.22,2,0,18648.61,RENT,credit_card,0
39,high_school,widowed,salaried,7.5,42201.76,14,2,26257.51,0.267,19622.83,0,0,3981.25,RENT,debt_consolidation,0
42,high_school,married,salaried,4.5,27257.4,17,1,16173.55,0.107,4140.65,0,0,4463.08,RENT,credit_card,0
